,geo_id,Unnamed: 0,demographics.P_ENGLISH,demographics.P_NON_ENGLISH,demographics.P_AGE_LT5,demographics.P_AGE_LT18,demographics.P_AGE_GT17,demographics.P_AGE_GT64,demographics.P_HLI_OTHER_LI,demographics.P_LOWINC,demographics.PCT_MINORITY,demographics.P_EDU_LTHS,demographics.P_LIMITED_ENG_HH,demographics.P_EMP_STAT_UNEMPLOYED,demographics.P_DISABILITY,demographics.P_MALES,demographics.P_FEMALES,demographics.LIFEEXP,demographics.PER_CAP_INC,demographics.HSHOLDS,demographics.P_OWN_OCCUPIED,main.RAW_D_PEOPCOLOR,main.RAW_D_INCOME,main.RAW_D_UNDER5,main.RAW_D_OVER64,main.RAW_D_UNEMPLOYED,main.RAW_D_LIFEEXP,main.RAW_E_DIESEL,main.RAW_E_CANCER,main.RAW_E_TRAFFIC,main.RAW_E_O3,main.RAW_E_PM25,main.RAW_E_RSEI_AIR,main.stateAbbr,main.stateName,main.totalPop,main.NUM_AIRPOLL,main.NUM_BROWNFIELD,main.NUM_HOSPITAL,main.statLayerCount,main.statLayerZeroPopCount,main.weightLayerCount,main.distance,main.unit,main.areatype,main.statlevel,main.placename,extras.RAW_HI_LIFEEXPPCT,extras.RAW_HI_ASTHMA,extras.RAW_HI_DISABILITYPCT,extras.RAW_CG_NOHINCPCT,extras.RAW_CI_FLOOD,extras.RAW_CI_FLOOD30,extras.RAW_CI_FIRE,extras.RAW_CI_FIRE30
790,48113016521.0,790,79,21,4,20,80,4,0,29,70,14,8.0,7,11,41,59,77,22251,1929,42,70%,29%,4%,4%,7%,21%,0.251,30.0,170.0,65.6,9.4,680.0,TX,TEXAS,7029.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",21%,10.0,10.1%,12%,3%,3%,0%,2%
791,48113018157.0,791,78,22,3,36,64,8,0,38,68,6,6.0,1,11,56,44,78,28024,1249,82,68%,38%,3%,8%,1%,20%,0.215,30.0,91.0,65.8,9.26,680.0,TX,TEXAS,4234.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Rowlett, TX",20%,8.4,10.8%,16%,1%,1%,19%,99%
792,48113001101.0,792,87,13,6,12,88,6,0,16,27,5,1.0,4,12,58,42,81,94305,1844,59,27%,16%,6%,6%,4%,17%,0.319,30.0,91.0,65.7,9.42,280.0,TX,TEXAS,3638.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",17%,7.8,11.5%,12%,2%,2%,0%,0%
793,48113014146.0,793,29,71,17,29,71,5,0,41,91,7,14.0,4,2,43,57,76,25369,904,7,91%,41%,17%,5%,4%,22%,0.307,40.0,430.0,67.2,9.49,910.0,TX,TEXAS,2406.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",22%,8.9,1.7%,15%,2%,2%,0%,0%
794,48113009803.0,794,30,70,7,27,73,11,0,42,69,34,13.0,3,10,54,46,78,29227,718,62,69%,42%,7%,11%,3%,20%,0.371,30.0,120.0,67.3,9.48,540.0,TX,TEXAS,2265.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",20%,9.4,9.1%,34%,7%,7%,0%,0%
795,48113007801.0,795,88,12,2,8,92,39,0,13,10,1,6.0,7,9,46,54,81,78100,1279,60,10%,13%,2%,39%,7%,17%,0.356,30.0,450.0,67.0,9.45,230.0,TX,TEXAS,2303.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",17%,7.6,8.9%,5%,3%,3%,0%,0%
796,48113016704.0,796,78,22,7,28,72,18,0,34,82,13,2.0,6,16,44,56,74,24261,1549,71,82%,34%,7%,18%,6%,24%,0.194,20.0,54.0,63.1,9.3,320.0,TX,TEXAS,4193.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Lancaster, TX",24%,11.4,14.6%,13%,0%,0%,0%,8%
797,48113013007.0,797,65,35,10,22,78,22,0,20,56,6,19.0,3,13,52,48,76,44576,1282,79,56%,20%,10%,22%,3%,22%,0.329,30.0,130.0,66.1,9.38,220.0,TX,TEXAS,3181.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",22%,9.0,11.7%,10%,1%,1%,0%,0%
798,48113016417.0,798,61,39,6,28,72,13,0,23,77,17,6.0,5,10,52,48,79,29750,1688,81,77%,23%,6%,13%,5%,19%,0.195,30.0,31.0,64.5,9.37,750.0,TX,TEXAS,5467.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Grand Prairie, TX",19%,8.7,9.7%,11%,1%,1%,0%,99%
799,48113007302.0,799,83,17,8,26,74,15,0,11,18,4,1.0,4,7,50,50,83,93895,1650,79,18%,11%,8%,15%,4%,15%,0.3,30.0,130.0,66.9,9.46,340.0,TX,TEXAS,3912.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",15%,8.0,6.6%,10%,4%,4%,0%,0%
800,48113016622.0,800,91,9,6,31,69,7,0,35,79,5,1.0,6,24,52,48,79,22065,1219,79,79%,35%,6%,7%,6%,19%,0.208,30.0,96.0,62.4,9.32,450.0,TX,TEXAS,4308.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Glenn Heights, TX",19%,10.8,22.3%,8%,0%,0%,99%,99%
801,48113014126.0,801,63,37,5,25,75,8,0,7,50,4,1.0,2,8,47,53,80,67094,2467,93,50%,7%,5%,8%,2%,18%,0.362,40.0,100.0,68.9,9.51,380.0,TX,TEXAS,7257.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,9035.0,tract,blockgroup,"Coppell, TX",18%,7.7,7.3%,5%,1%,1%,0%,0%
802,48113017605.0,802,48,52,8,33,67,8,0,44,95,25,13.0,2,12,54,46,75,21410,1155,73,95%,44%,8%,8%,2%,23%,0.25,30.0,99.0,63.5,9.27,260.0,TX,TEXAS,3675.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",23%,10.9,10.7%,26%,1%,1%,0%,0%
803,48113008102.0,803,89,11,5,21,79,15,0,6,27,0,1.0,3,12,46,54,78,83316,1744,87,27%,6%,5%,15%,3%,21%,0.237,30.0,110.0,65.2,9.37,230.0,TX,TEXAS,3987.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",21%,7.9,11.1%,7%,3%,3%,0%,0%
804,48113001400.0,804,66,34,4,19,81,5,0,29,60,15,2.0,4,10,52,48,78,46156,1609,25,60%,29%,4%,5%,4%,20%,0.342,30.0,270.0,65.5,9.41,280.0,TX,TEXAS,3401.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",20%,9.0,9.6%,30%,5%,6%,0%,0%
805,48113017606.0,805,46,54,7,31,69,7,0,44,88,35,15.0,3,12,53,47,77,21376,1456,59,88%,44%,7%,7%,3%,21%,0.251,30.0,150.0,63.4,9.24,280.0,TX,TEXAS,4944.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Mesquite, TX",21%,10.6,11.4%,30%,3%,3%,0%,0%
806,48113009202.0,806,26,74,8,37,63,5,0,66,98,57,13.0,2,10,48,52,76,13287,1524,60,98%,66%,8%,5%,2%,22%,0.247,30.0,97.0,63.5,9.28,230.0,TX,TEXAS,6250.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",22%,10.4,9.4%,40%,0%,0%,0%,0%
807,48113019212.0,807,11,89,13,42,58,1,0,78,99,69,39.0,12,5,54,46,0,12730,979,0,99%,78%,13%,1%,12%,,0.384,30.0,1400.0,68.1,9.47,240.0,TX,TEXAS,3484.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,10.0,4.1%,57%,0%,0%,0%,0%
808,48113016419.0,808,51,49,8,36,64,9,0,27,83,19,14.0,4,9,48,52,79,21063,1339,81,83%,27%,8%,9%,4%,19%,0.298,40.0,180.0,65.6,9.43,740.0,TX,TEXAS,4877.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Grand Prairie, TX",19%,8.7,8.4%,10%,2%,2%,0%,0%
809,48113008703.0,809,47,53,3,23,77,9,0,63,93,41,26.0,13,19,47,53,70,14741,1049,61,93%,63%,3%,9%,13%,28%,0.269,30.0,22.0,64.5,9.37,320.0,TX,TEXAS,3243.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",28%,12.3,18%,33%,2%,2%,0%,0%
810,48113019047.0,810,57,43,6,31,69,10,0,21,83,26,14.0,5,5,51,49,79,28402,1305,53,83%,21%,6%,10%,5%,19%,0.244,30.0,270.0,67.0,9.39,350.0,TX,TEXAS,3998.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",19%,9.3,4.4%,19%,1%,1%,0%,0%
811,48113013101.0,811,90,10,5,25,75,26,0,4,8,2,0.0,1,6,52,48,80,119429,1167,92,8%,4%,5%,26%,1%,17%,0.335,30.0,350.0,67.7,9.46,210.0,TX,TEXAS,2807.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",17%,7.4,5.8%,2%,9%,9%,0%,0%
812,48113016619.0,812,85,15,3,30,70,20,0,47,92,9,0.0,4,17,36,64,76,24582,1393,33,92%,47%,3%,20%,4%,22%,0.21,30.0,84.0,63.6,9.34,410.0,TX,TEXAS,3464.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"DeSoto, TX",22%,10.9,16.6%,16%,2%,2%,0%,0%
813,48113013718.0,813,26,74,12,38,62,5,4,51,86,35,32.0,2,4,49,51,76,17561,1220,23,86%,51%,12%,5%,2%,22%,0.335,40.0,190.0,69.0,9.52,400.0,TX,TEXAS,4459.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Carrollton, TX",22%,8.7,3.5%,35%,0%,0%,0%,0%
814,48113018126.0,814,62,38,6,26,74,11,0,26,63,10,7.0,11,11,46,54,76,27552,2306,77,63%,26%,6%,11%,12%,23%,0.274,30.0,150.0,65.2,9.3,270.0,TX,TEXAS,6930.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",23%,9.3,10.3%,23%,1%,1%,0%,0%
815,48113003700.0,815,66,34,4,19,81,15,0,44,74,31,8.0,8,17,48,52,66,27014,1180,49,74%,44%,4%,15%,8%,33%,0.313,30.0,180.0,64.9,9.39,270.0,TX,TEXAS,3365.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",33%,12.6,16.8%,24%,13%,14%,0%,0%
816,48113009603.0,816,79,21,6,25,75,18,0,7,33,4,4.0,5,9,47,53,84,80435,1954,80,33%,7%,6%,18%,5%,13%,0.316,30.0,720.0,68.5,9.49,510.0,TX,TEXAS,4836.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",13%,7.6,8.5%,11%,0%,0%,0%,0%
817,48113016528.0,817,72,28,6,29,71,6,0,17,90,14,3.0,11,12,54,46,76,31800,1784,67,90%,17%,6%,6%,11%,23%,0.198,30.0,56.0,64.9,9.39,660.0,TX,TEXAS,5030.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",23%,9.7,11.2%,29%,0%,0%,0%,31%
818,48113002100.0,818,85,15,1,4,96,4,0,20,44,3,1.0,4,7,55,45,0,106307,1896,6,44%,20%,1%,4%,4%,,0.525,30.0,1600.0,65.6,9.43,320.0,TX,TEXAS,2765.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,8.3,6.5%,12%,1%,2%,0%,0%
819,48113017705.0,819,69,31,2,19,81,24,0,54,74,12,5.0,11,30,42,58,77,20552,1369,36,74%,54%,2%,24%,11%,21%,0.231,30.0,150.0,63.4,9.22,260.0,TX,TEXAS,2756.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Mesquite, TX",21%,9.5,29.4%,20%,0%,0%,0%,74%
820,48113013202.0,820,80,20,3,9,91,19,36,12,46,2,3.0,2,12,47,53,84,92696,3030,23,46%,12%,3%,19%,2%,14%,0.337,30.0,920.0,68.1,9.48,200.0,TX,TEXAS,5047.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",14%,7.8,11.5%,5%,5%,6%,0%,0%
821,48113016519.0,821,58,42,8,25,75,20,0,39,66,10,9.0,4,13,53,47,82,26309,770,80,66%,39%,8%,20%,4%,15%,0.211,30.0,94.0,65.1,9.39,550.0,TX,TEXAS,2351.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Duncanville, TX",15%,9.0,11.8%,25%,1%,1%,0%,0%
822,48113000405.0,822,72,28,5,14,86,4,0,37,70,8,7.0,7,9,60,40,0,44583,1280,8,70%,37%,5%,4%,7%,,0.433,30.0,400.0,66.1,9.43,330.0,TX,TEXAS,2276.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,9.6,8.4%,26%,11%,11%,0%,0%
823,48113000606.0,823,90,10,1,8,92,31,0,9,21,1,0.0,1,11,45,55,82,131794,1866,74,21%,9%,1%,31%,1%,16%,0.387,30.0,550.0,66.1,9.43,320.0,TX,TEXAS,2849.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",16%,7.3,10.6%,1%,7%,7%,0%,0%
824,48113005200.0,824,52,48,8,29,71,9,0,37,77,29,10.0,10,6,60,40,78,28550,1445,73,77%,37%,8%,9%,10%,20%,0.292,30.0,130.0,65.6,9.41,540.0,TX,TEXAS,4916.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",20%,8.7,5.4%,31%,3%,3%,0%,0%
825,48113006702.0,825,14,86,10,32,68,8,0,61,95,42,41.0,3,12,42,58,80,13895,725,49,95%,61%,10%,8%,3%,18%,0.267,30.0,230.0,65.9,9.43,760.0,TX,TEXAS,2340.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",18%,9.6,11.1%,31%,5%,5%,0%,0%
826,48113016100.0,826,61,39,5,24,76,25,0,49,81,30,8.0,7,21,41,59,77,21560,1659,33,81%,49%,5%,25%,7%,21%,0.28,50.0,200.0,66.0,9.44,770.0,TX,TEXAS,3526.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,9035.0,tract,blockgroup,"Grand Prairie, TX",21%,9.6,20.4%,23%,3%,3%,0%,0%
827,48113004800.0,827,17,83,4,25,75,9,0,52,96,48,39.0,3,11,59,41,75,20685,835,23,96%,52%,4%,9%,3%,23%,0.381,30.0,870.0,65.3,9.4,380.0,TX,TEXAS,2538.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",23%,9.0,10.7%,46%,3%,3%,0%,0%
828,48113020800.0,828,75,25,7,32,68,10,0,63,99,28,6.0,7,21,46,54,68,16077,2516,40,99%,63%,7%,10%,7%,30%,0.306,30.0,240.0,64.7,9.38,260.0,TX,TEXAS,7210.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",30%,12.6,19.3%,26%,17%,18%,0%,0%
829,48113018134.0,829,86,14,5,22,78,16,38,19,42,6,4.0,5,17,51,49,77,39638,1876,92,42%,19%,5%,16%,5%,21%,0.226,30.0,78.0,64.6,9.18,360.0,TX,TEXAS,4926.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Rowlett, TX",21%,8.5,16.1%,12%,2%,2%,0%,1%
830,48113017312.0,830,77,23,6,28,72,12,0,30,67,15,1.0,1,11,47,53,74,26340,1428,83,67%,30%,6%,12%,1%,24%,0.204,30.0,48.0,63.0,9.18,320.0,TX,TEXAS,4576.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Mesquite, TX",24%,9.5,10.7%,19%,0%,0%,99%,100%
831,48113010602.0,831,55,45,15,38,62,5,0,59,90,34,8.0,6,12,45,55,75,13503,851,53,90%,59%,15%,5%,6%,23%,0.301,30.0,750.0,66.2,9.44,1300.0,TX,TEXAS,2939.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",23%,10.5,10.4%,21%,6%,7%,0%,0%
832,48113018145.0,832,82,18,7,17,83,15,0,22,38,3,1.0,1,10,53,47,81,46793,1615,95,38%,22%,7%,15%,1%,17%,0.248,30.0,170.0,64.9,9.22,380.0,TX,TEXAS,4960.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Rowlett, TX",17%,8.1,9.4%,19%,0%,0%,0%,0%
833,48113016525.0,833,68,32,2,19,81,14,0,9,81,9,6.0,1,7,52,48,78,54944,737,93,81%,9%,2%,14%,1%,20%,0.18,30.0,15.0,63.6,9.33,760.0,TX,TEXAS,2094.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Grand Prairie, TX",20%,8.6,6.5%,6%,6%,6%,90%,91%
834,48113011603.0,834,24,76,16,41,59,5,0,42,90,45,20.0,2,9,52,48,75,17222,827,63,90%,42%,16%,5%,2%,23%,0.252,30.0,260.0,63.0,9.25,240.0,TX,TEXAS,3453.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",23%,9.6,7.7%,31%,5%,5%,3%,61%
835,48113018001.0,835,48,52,5,24,76,13,0,33,69,28,10.0,2,8,53,47,79,24504,2348,69,69%,33%,5%,13%,2%,19%,0.322,30.0,300.0,64.8,9.31,260.0,TX,TEXAS,6845.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Mesquite, TX",19%,9.1,7.2%,28%,1%,1%,0%,0%
836,48113017308.0,836,68,32,10,34,66,10,0,41,75,9,4.0,2,12,44,56,81,30800,1449,86,75%,41%,10%,10%,2%,17%,0.164,20.0,55.0,62.7,9.16,320.0,TX,TEXAS,4792.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Mesquite, TX",17%,9.1,10.5%,15%,2%,2%,100%,100%
837,48113013717.0,837,23,77,7,31,69,5,0,46,85,38,38.0,6,3,54,46,80,23494,915,31,85%,46%,7%,5%,6%,18%,0.34,30.0,73.0,69.0,9.52,420.0,TX,TEXAS,3023.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Carrollton, TX",18%,9.5,2.4%,41%,1%,1%,0%,0%
838,48113016204.0,838,30,70,8,36,64,8,0,60,86,53,25.0,12,17,51,49,79,18429,1356,73,86%,60%,8%,8%,12%,19%,0.261,40.0,89.0,65.9,9.43,810.0,TX,TEXAS,5034.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Grand Prairie, TX",19%,9.5,15.8%,42%,1%,2%,0%,0%
839,48113013608.0,839,91,9,4,19,81,28,0,8,18,0,1.0,3,8,52,48,79,97405,864,99,18%,8%,4%,28%,3%,19%,0.402,30.0,390.0,68.7,9.49,240.0,TX,TEXAS,2187.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",19%,7.3,7.7%,7%,4%,5%,0%,0%
840,48113013611.0,840,84,16,5,12,88,33,0,7,27,1,1.0,1,13,47,53,81,110529,1286,62,27%,7%,5%,33%,1%,17%,0.308,30.0,230.0,69.5,9.52,260.0,TX,TEXAS,2627.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",17%,7.6,12.1%,4%,8%,8%,0%,0%
841,48113017314.0,841,49,51,10,34,66,9,0,27,87,25,7.0,4,14,47,53,80,24706,2512,88,87%,27%,10%,9%,4%,17%,0.198,30.0,76.0,62.5,9.16,390.0,TX,TEXAS,8918.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Mesquite, TX",17%,9.6,12.2%,16%,1%,1%,95%,97%
842,48113014160.0,842,51,49,4,16,84,10,0,12,83,3,7.0,1,8,48,52,0,53258,1139,45,83%,12%,4%,10%,1%,,0.299,40.0,350.0,67.4,9.49,810.0,TX,TEXAS,2303.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",,9.1,7.6%,3%,1%,2%,0%,0%
843,48113017703.0,843,54,46,7,36,64,6,0,55,81,30,10.0,5,19,47,53,76,16933,1936,41,81%,55%,7%,6%,5%,22%,0.269,30.0,170.0,63.7,9.25,260.0,TX,TEXAS,6523.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Mesquite, TX",22%,10.4,17.3%,20%,1%,1%,0%,5%
844,48113015405.0,844,69,31,9,21,79,12,0,17,63,7,4.0,18,8,53,47,79,38903,1016,52,63%,17%,9%,12%,18%,19%,0.308,60.0,280.0,66.3,9.47,1300.0,TX,TEXAS,2596.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Grand Prairie, TX",19%,8.3,7.6%,14%,16%,18%,0%,0%
845,48113018146.0,845,74,26,4,18,82,21,0,2,39,1,2.0,1,6,49,51,81,51714,1170,100,39%,2%,4%,21%,1%,17%,0.248,30.0,88.0,64.9,9.22,400.0,TX,TEXAS,3450.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Rowlett, TX",17%,8.1,5.5%,8%,1%,1%,0%,36%
846,48113014209.0,846,77,23,5,5,95,2,0,6,57,0,0.0,2,6,61,39,0,72776,2049,3,57%,6%,5%,2%,2%,,0.336,30.0,62.0,67.4,9.49,1100.0,TX,TEXAS,3608.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",,7.7,5.8%,7%,7%,7%,0%,0%
847,48113016633.0,847,95,5,2,28,72,7,0,9,95,5,0.0,4,6,45,55,76,36925,2261,98,95%,9%,2%,7%,4%,22%,0.193,30.0,75.0,63.4,9.34,420.0,TX,TEXAS,6916.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"DeSoto, TX",22%,10.0,5.8%,8%,1%,1%,74%,74%
848,48113000407.0,848,50,50,18,26,74,5,0,46,75,16,8.0,4,7,53,47,79,29125,1016,24,75%,46%,18%,5%,4%,19%,0.37,30.0,120.0,66.2,9.43,330.0,TX,TEXAS,2148.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",19%,7.2,5.4%,23%,2%,2%,0%,0%
849,48113008802.0,849,76,24,8,31,69,14,0,72,96,41,9.0,9,28,48,52,71,15634,1713,61,96%,72%,8%,14%,9%,27%,0.279,30.0,66.0,64.6,9.37,330.0,TX,TEXAS,5063.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",27%,12.8,25.9%,21%,1%,1%,0%,0%
850,48113018402.0,850,46,54,9,29,71,16,0,42,64,23,3.0,6,8,49,51,77,31524,1412,81,64%,42%,9%,16%,6%,21%,0.266,30.0,170.0,65.6,9.32,300.0,TX,TEXAS,4424.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",21%,9.2,7.5%,33%,2%,2%,0%,0%
851,48113015101.0,851,37,63,8,34,66,14,0,58,79,38,8.0,15,10,43,57,76,21643,1156,75,79%,58%,8%,14%,15%,22%,0.307,30.0,46.0,66.5,9.47,5600.0,TX,TEXAS,3850.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",22%,8.8,9.4%,30%,2%,3%,0%,0%
852,48113012301.0,852,43,57,11,32,68,10,3,35,84,32,16.0,1,9,49,51,76,20626,1543,56,84%,35%,11%,10%,1%,22%,0.237,30.0,170.0,64.7,9.33,260.0,TX,TEXAS,5289.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",22%,9.6,7.7%,31%,1%,1%,0%,0%
853,48113000706.0,853,88,12,0,0,100,21,0,14,18,0,0.0,2,13,43,57,78,100528,1329,7,18%,14%,0%,21%,2%,20%,0.331,30.0,1300.0,66.0,9.43,280.0,TX,TEXAS,1725.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",20%,7.6,12.9%,1%,0%,0%,0%,0%
854,48113011300.0,854,78,22,5,20,80,21,0,47,99,9,1.0,8,28,51,49,69,23203,1983,69,99%,47%,5%,21%,8%,29%,0.308,30.0,67.0,64.1,9.35,360.0,TX,TEXAS,5166.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",29%,11.1,26.7%,21%,3%,3%,0%,0%
855,48113016624.0,855,88,12,2,26,74,9,0,19,88,5,2.0,14,13,49,51,78,26963,1177,67,88%,19%,2%,9%,14%,20%,0.179,20.0,53.0,63.2,9.34,450.0,TX,TEXAS,3611.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Cedar Hill, TX",20%,10.0,13.1%,13%,0%,0%,99%,99%
856,48113014145.0,856,64,36,6,10,90,2,0,9,76,7,12.0,6,9,44,56,76,39021,667,6,76%,9%,6%,2%,6%,22%,0.307,40.0,280.0,67.2,9.49,1000.0,TX,TEXAS,1209.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",22%,8.9,8.9%,7%,0%,0%,0%,0%
857,48113019202.0,857,57,43,10,29,71,9,60,41,64,13,2.0,5,7,49,51,83,29511,1921,54,64%,41%,10%,9%,5%,15%,0.361,30.0,490.0,68.2,9.46,290.0,TX,TEXAS,5730.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Richardson, TX",15%,9.2,6.7%,27%,1%,1%,0%,0%
858,48113006401.0,858,29,71,7,26,74,9,0,38,88,28,14.0,3,11,49,51,80,23489,887,76,88%,38%,7%,9%,3%,18%,0.268,30.0,97.0,65.5,9.41,620.0,TX,TEXAS,2854.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",18%,9.2,9.8%,22%,0%,0%,0%,0%
859,48113016637.0,859,66,34,10,23,77,13,0,28,96,15,11.0,6,5,58,42,78,35403,1029,76,96%,28%,10%,13%,6%,20%,0.228,30.0,280.0,64.2,9.35,410.0,TX,TEXAS,2612.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Duncanville, TX",20%,9.9,4.8%,8%,1%,1%,0%,0%
